,id,team_id,match_id,summoner_id,match_timestamp,queue,kills,deaths,assists,double_kills,triple_kills,quadra_kills,penta_kills,sight_wards_bought_in_game,vision_wards_bought_in_game,wards_placed,wards_killed,total_damage_taken,true_damage_taken,magic_damage_taken,physical_damage_taken,total_damage_dealt,true_damage_dealt,magic_damage_dealt,physical_damage_dealt,total_time_crowd_control_dealt,total_damage_dealt_to_champions,true_damage_dealt_to_champions,magic_damage_dealt_to_champions,physical_damage_dealt_to_champions,gold_earned,gold_spent,minions_killed,tower_kills,inhibitor_kills,first_blood_kill,first_blood_assist,first_tower_kill,first_tower_assist,first_inhibitor_kill,first_inhibitor_assist,champion_id,lane,role,winner,team_first_blood,team_first_tower,team_first_inhibitor,team_first_dragon,team_first_baron,team_tower_kills,team_inhibitor_kills,team_dragon_kills,team_baron_kills,tm0,tm1,tm2,tm3,tm4,rm0,rm1,rm2,rm3,rm4,rm5,rm6,rm7,rm8,rm9,failingtm,passingtm,tm00,tm01,tm02,tm03,longavg,bool,sum_games_by_id,is_first_game,milliseconds_in_game,days_in_game,workdays_in_game_8hrs,first_game_timestamp,first_game_timestamp_by_id,milliseconds_since_first_game,days_since_first_game,workdays_since_first_game_8hrs,pct_days_in_game,tm00count,tm01count,tm02count,tm03count,tm00famcount,tm01famcount,tm02famcount,tm03famcount,alltmfamcount,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f00,f01,f02,f000,f001,top,jungle,mid,bot_carry,bot_support,sum_games_for_lag,min_lag_range_three_month,games_to_remove_three_month,three_month_sumgames,f_to_remove_three_month,three_month_fcount,kda,min_lag_range_one_month,games_to_remove_one_month,one_month_sumgames,f_to_remove_one_month,one_month_fcount
10420,edfcd99b6eca17f47a29a3aefe5753eb,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1955298860,50879700,1442686416949,RANKED_SOLO_5x5,10,4,12,3,1,0,0,0,0,3,0,13525,811,4668,8046,117834,79,3943,113811,79,16309,38,1523,14747,11093,9455,153,3,1,0,0,0,1,0,0,222,BOTTOM,DUO_CARRY,1,0,1,1,1,0,9,2,3,0,37865736,32931700,50879700,20709634,50254145,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,37865736,32931700,20709634,50254145,1,1,179,0,365160000,4.2263888889,12.6791666667,0,1399090664147,43595752802,504.5804722454,1513.7414167361,0.0083760453,0,0,0,0,5,5,4,3,17,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,179,35706523802,129,50,0,17,5.5,40966009802,158,21,0,17
10027,e5cb044d8a7cdfa56b90e0cd1988d6f5,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1955328747,50879700,1442689017367,RANKED_SOLO_5x5,13,3,7,4,1,0,0,0,0,1,2,12037,594,4430,7012,131898,400,8223,123275,158,21963,253,1400,20310,12426,10580,152,6,1,0,0,1,0,1,0,222,BOTTOM,DUO_CARRY,1,0,1,1,1,1,9,1,3,1,50879700,31285888,44235028,32803895,19430536,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,31285888,44235028,32803895,19430536,1,1,180,0,367200000,4.25,12.75,0,1399090664147,43598353220,504.6105696759,1513.8317090278,0.0084223365,0,0,0,0,5,5,4,3,17,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,180,35709124220,129,51,0,17,6.6666666667,40968610220,158,22,0,17
6727,9a590927e9c1a8041f587930845f57c1,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1956558519,50879700,1442783390075,RANKED_SOLO_5x5,5,6,13,0,0,0,0,0,1,22,3,29778,3941,10633,15203,24565,3911,13060,7594,1186,12286,0,10183,2103,9475,8725,41,0,0,0,0,0,0,0,0,201,BOTTOM,DUO_SUPPORT,0,0,0,0,0,0,4,0,0,0,144819,65269132,22076157,30305171,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,144819,65269132,22076157,30305171,1,1,181,0,369240000,4.2736111111,12.8208333333,0,1399090664147,43692725928,505.7028463889,1517.1085391667,0.0084508346,0,0,0,0,5,5,4,3,17,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,181,35803496928,129,52,0,17,3,41062982928,158,23,0,17
9112,d1c64057339a76a96ee156e5c6046c13,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1956842938,50879700,1442802113033,RANKED_TEAM_5x5,0,4,2,0,0,0,0,0,1,7,1,11485,68,2651,8765,10505,2597,3070,4837,77,1886,0,952,933,3533,2790,20,0,0,0,0,0,0,0,0,111,BOTTOM,DUO_SUPPORT,0,0,0,0,0,0,0,0,0,0,52853173,50865687,30601794,43688673,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,52853173,50865687,30601794,43688673,1,1,182,0,371280000,4.2972222222,12.8916666667,0,1399090664147,43711448886,505.9195472917,1517.758641875,0.0084938845,0,0,1,0,5,5,5,3,18,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,182,35822219886,131,51,0,18,0.5,41081705886,158,24,0,18
9362,d6ff6304a39a38fbacee55e6d36017ad,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1956891393,50879700,1442804059149,RANKED_TEAM_5x5,2,5,19,0,0,0,0,0,2,18,0,23831,364,12427,11039,23454,5199,6670,11584,271,7562,0,4646,2916,9833,8445,25,1,0,0,0,0,0,0,0,111,BOTTOM,DUO_SUPPORT,1,1,0,1,0,1,11,3,3,2,52853173,43688673,50865687,50879700,30601794,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,52853173,43688673,50865687,30601794,0,1,183,0,373320000,4.3208333333,12.9625,0,1399090664147,43713395002,505.9420717824,1517.8262153472,0.008540174,0,0,0,1,5,5,5,4,19,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,183,35824166002,131,52,0,19,4.2,41083652002,158,25,0,19
814,1307a973e884296d72058f59a51cdc02,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1957729613,50879700,1442887791856,RANKED_TEAM_5x5,2,2,17,0,0,0,0,0,2,13,3,16503,323,9248,6931,16102,2770,6398,6933,435,5301,0,3866,1434,7906,7280,30,0,0,0,0,0,0,0,1,201,BOTTOM,DUO_SUPPORT,1,1,1,1,0,1,8,1,1,1,21269208,48565039,25279066,30601794,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,21269208,48565039,25279066,30601794,1,1,184,0,375360000,4.3444444444,13.0333333333,0,1399090664147,43797127709,506.9112003356,1520.7336010069,0.008570425,1,1,1,1,6,6,6,5,23,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,184,35907898709,131,53,0,23,9.5,41167384709,158,26,0,23
2313,34df98998309a5a82c833e2bee216ba8,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1957765353,50879700,1442890047610,RANKED_TEAM_5x5,0,2,11,0,0,0,0,0,2,17,0,10225,852,3187,6186,8298,1376,3696,3226,86,2979,0,1573,1406,5296,4895,12,0,0,0,0,0,0,0,0,111,BOTTOM,DUO_SUPPORT,1,1,1,1,1,0,7,1,2,0,21269208,30601794,50879700,25279066,48565039,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,21269208,30601794,25279066,48565039,1,1,185,0,377400000,4.3680555556,13.1041666667,0,1399090664147,43799383463,506.9373085995,1520.8119257986,0.0086165596,1,1,1,1,7,7,7,6,27,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,185,35910154463,131,54,0,27,5.5,41169640463,158,27,0,27
3506,4fc34e929e80f2b2e49f97ac5cd02535,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1957779401,50879700,1442892107378,RANKED_TEAM_5x5,1,4,22,0,0,0,0,0,2,18,3,23894,0,9523,14370,25970,6100,8577,11292,896,7053,0,5478,1575,9367,7710,48,0,0,0,0,0,0,0,1,201,BOTTOM,DUO_SUPPORT,1,1,0,1,1,1,8,1,2,1,21269208,30601794,25279066,50879700,48565039,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,21269208,30601794,25279066,48565039,1,1,186,0,379440000,4.3916666667,13.175,0,1399090664147,43801443231,506.9611485069,1520.8834455208,0.0086627283,1,1,1,1,8,8,8,7,31,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,186,35912214231,131,55,0,31,5.75,41171700231,158,28,0,31
3972,5aef76c82b4ba92958eab8c9dedaf129,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1958693454,50879700,1442976108240,RANKED_SOLO_5x5,3,5,22,0,0,0,0,0,2,24,2,29864,152,14394,15318,40437,10435,16692,13308,1652,11410,0,9207,2202,10020,9025,60,0,0,0,0,0,0,0,1,201,BOTTOM,DUO_SUPPORT,1,1,1,1,1,0,7,1,3,0,32246172,49119827,50879700,59258907,70349733,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,32246172,49119827,59258907,70349733,1,1,187,0,381480000,4.4152777778,13.2458333333,0,1399090664147,43885444093,507.933380706,1523.8001421181,0.0086926316,0,0,0,0,8,8,8,7,31,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,187,35996215093,131,56,0,31,5,41255701093,158,29,0,31
96,023f926adc7a77a6e4b7f8a7e953d9de,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1959441869,50879700,1443069205572,RANKED_TEAM_5x5,3,0,8,0,0,0,0,0,2,10,0,7042,52,2375,4615,20013,4257,5918,9836,160,5437,0,2683,2754,5809,4790,22,0,0,1,0,0,0,0,1,111,BOTTOM,DUO_SUPPORT,1,1,1,1,1,0,7,2,2,0,43688673,52853173,50879700,50865687,30601794,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,43688673,52853173,50865687,30601794,1,1,188,0,383520000,4.4388888889,13.3166666667,0,1399090664147,43978541425,509.0108961227,1527.0326883681,0.0087206166,0,0,0,1,8,8,8,8,32,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,188,36089312425,131,57,0,32,11,41348798425,158,30,0,32
10481,efa3963adaf8b435891126e941fc6c1d,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1959448057,50879700,1443070848937,RANKED_TEAM_5x5,3,8,17,0,0,0,0,0,2,22,3,37110,1587,11991,23531,28410,7587,11861,8960,802,10910,228,8806,1876,9658,8705,45,0,0,0,0,0,0,0,0,201,BOTTOM,DUO_SUPPORT,0,1,0,0,0,0,2,0,0,0,43688673,50865687,50879700,30601794,52853173,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,43688673,50865687,30601794,52853173,1,1,189,0,385560000,4.4625,13.3875,0,1399090664147,43980184790,509.0299165509,1527.0897496528,0.0087666753,0,0,1,0,8,8,9,8,33,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,189,36090955790,131,58,0,33,2.5,41350441790,158,31,0,33
10163,e86f8d23d9605752eea61a0e8c5dd6ac,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1964946117,50879700,1443579602168,RANKED_TEAM_5x5,2,0,13,0,0,0,0,0,0,8,0,5818,184,1435,4199,15534,0,9195,6339,122,7623,0,5379,2244,7337,6465,2,1,0,0,0,0,0,0,1,25,BOTTOM,DUO_SUPPORT,1,1,1,1,1,0,10,2,2,0,21269208,48565039,30601794,50879700,25279066,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,21269208,48565039,30601794,25279066,0,1,190,0,387600000,4.4861111111,13.4583333333,0,1399090664147,44488938021,514.9182641319,1544.7547923958,0.0087122781,1,1,1,1,9,9,10,9,37,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,190,36599709021,133,57,0,37,15,41859195021,158,32,0,37
10378,ed32016828b5d89894ca02da12bfb383,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1965007771,50879700,1443581605267,RANKED_TEAM_5x5,1,8,16,0,0,0,0,0,0,25,3,29486,176,15246,14063,22512,3890,10561,8060,260,7525,0,5250,2275,8915,8050,32,0,0,0,0,0,0,0,0,111,BOTTOM,DUO_SUPPORT,0,0,1,0,1,0,4,0,3,0,21269208,30601794,25279066,50879700,48565039,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,21269208,30601794,25279066,48565039,1,1,191,0,389640000,4.5097222222,13.5291666667,0,1399090664147,44490941120,514.9414481481,1544.8243444444,0.0087577379,1,1,1,1,10,10,11,10,41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,191,36601712120,133,58,0,41,2.125,41861198120,158,33,0,41
9623,dc425f35130870e0e278b4f492d52ccc,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1966796226,50879700,1443755372827,RANKED_SOLO_5x5,13,2,8,2,0,0,0,0,0,12,5,18920,310,10654,7956,248520,3439,17543,227538,456,41774,1218,3532,37023,16283,12210,231,5,2,0,0,0,0,1,0,222,BOTTOM,DUO_CARRY,1,1,0,1,0,1,11,4,2,1,40532886,21010930,34585644,37733931,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,40532886,21010930,34585644,37733931,1,1,192,0,391680000,4.5333333333,13.6,0,1399090664147,44664708680,516.9526467593,1550.8579402778,0.0087693396,1,0,0,0,11,10,11,10,42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,192,36775479680,134,58,0,42,10.5,42034965680,158,34,0,42
653,0f8c08d7c9f721b98b0400d2dbf7088f,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1967289420,50879700,1443830549843,RANKED_SOLO_5x5,5,2,25,0,0,0,0,0,0,12,1,29813,865,9018,19930,119041,820,85563,32657,245,28465,614,22282,5569,14258,13055,166,2,0,0,0,0,0,0,0,98,TOP,SOLO,1,0,1,0,0,1,8,1,1,1,22076427,69851794,50879700,25395292,19272832,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,22076427,69851794,25395292,19272832,1,1,193,0,393720000,4.5569444444,13.6708333333,0,1399090664147,44739885696,517.8227511111,1553.4682533333,0.0088002013,0,0,0,0,11,10,11,10,42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,193,36850656696,135,58,0,42,15,42110142696,160,33,0,42
9866,e1c93c25787472d36be989c8c75a2fdc,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1967347213,50879700,1443834236895,RANKED_SOLO_5x5,13,5,19,2,0,0,0,0,0,5,5,21733,168,7306,14258,226299,1288,19135,205875,190,45989,559,3846,41583,17934,17070,210,0,0,0,0,0,0,0,0,222,BOTTOM,DUO_CARRY,1,1,0,1,0,1,11,3,4,1,50879700,40405700,19831118,38256181,25936025,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,40405700,19831118,38256181,25936025,1,1,194,0,395760000,4.5805555556,13.7416666667,0,1399090664147,44743572748,517.8654253241,1553.5962759722,0.0088450693,0,0,0,0,11,10,11,10,42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,194,36854343748,135,59,0,42,6.4,42113829748,160,34,0,42
1656,261711fc5a7d7a50762ddbaf7d6e80ac,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1967423293,50879700,1443838640979,RANKED_SOLO_5x5,8,1,11,0,0,0,0,0,1,5,2,9618,580,2887,6149,147235,636,8612,137986,99,16785,472,995,15317,11699,8410,179,1,0,0,0,0,1,0,1,222,BOTTOM,DUO_CARRY,1,0,1,1,1,0,7,1,2,0,50879700,21749110,47822283,167254,47569085,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,21749110,47822283,167254,47569085,1,1,195,0,397800000,4.6041666667,13.8125,0,1399090664147,44747976832,517.9163985185,1553.7491955556,0.0088897874,0,0,0,0,11,10,11,10,42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,195,36858747832,135,60,0,42,19,42118233832,160,35,0,42
650,0f6d3da5ff9476cc92005c004b14e82f,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1968524114,50879700,1443922217412,RANKED_SOLO_5x5,2,6,1,0,0,0,0,0,0,4,0,15402,716,4832,9854,65577,350,652,64575,151,7244,168,515,6561,6298,5865,122,0,0,0,0,0,0,0,0,222,BOTTOM,DUO_CARRY,0,0,0,0,0,0,1,0,0,0,35702709,50879700,40669717,45082620,66321584,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,35702709,40669717,45082620,66321584,1,1,196,0,399840000,4.6277777778,13.8833333333,0,1399090664147,44831553265,518.8837183449,1556.6511550347,0.0089187184,0,0,0,0,11,10,11,10,42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,196,36942324265,135,61,0,42,0.5,42201810265,160,36,0,42
9643,dcce587ee3c3b0bb202e93634752f392,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1969581452,50879700,1443999767898,RANKED_SOLO_5x5,1,7,17,0,0,0,0,0,2,29,3,25720,950,14311,10458,29212,0,23725,5486,131,9415,0,8156,1259,10663,9155,27,0,0,0,0,0,0,0,0,25,BOTTOM,DUO_SUPPORT,0,0,0,0,0,0,4,0,1,0,23703006,22739708,20452907,65421983,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,23703006,22739708,20452907,65421983,1,1,197,0,401880000,4.6513888889,13.9541666667,0,1399090664147,44909103751,519.7812934144,1559.3438802431,0.0089487424,0,0,0,0,11,10,11,10,42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,197,37019874751,135,62,0,42,2.5714285714,42279360751,164,33,0,42
3980,5b1acaa72e6c90e9ec5778fd6e0b968e,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1969624830,50879700,1444002801971,RANKED_SOLO_5x5,18,8,17,3,2,1,0,0,1,6,2,25704,1829,12951,10923,303405,3241,27602,272562,561,39511,1043,3265,35202,20706,18600,272,5,2,0,0,1,0,0,0,222,BOTTOM,DUO_CARRY,1,1,1,0,0,0,9,2,2,1,59313931,25055716,50879700,50697680,23880151,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,59313931,25055716,50697680,23880151,1,1,198,0,403920000,4.675,14.025,0,1399090664147,44912137824,519.81641,1559.44923,0.0089935599,0,0,0,0,11,10,11,10,42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,198,37022908824,135,63,0,42,4.375,42282394824,164,34,0,42
3218,49a864ce05febfa6d3a09f5f55f7805e,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1970718371,50879700,1444100217521,RANKED_TEAM_5x5,0,3,12,0,0,0,0,0,1,17,3,14744,114,6411,8219,18552,2658,6083,9810,160,4845,0,2910,1935,6702,5850,21,0,0,0,0,0,0,0,1,111,BOTTOM,DUO_SUPPORT,1,1,1,1,1,1,11,3,2,1,40532886,30601794,50865687,43688673,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,40532886,30601794,50865687,43688673,1,1,199,0,405960000,4.6986111111,14.0958333333,0,1399090664147,45009553374,520.9439047917,1562.831714375,0.0090194185,1,1,0,0,12,11,11,10,44,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,199,37120324374,135,64,0,44,4,42379810374,164,35,0,44
2659,3d45f46fcdb4f56857ad8132a96cc74c,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1970757503,50879700,1444102682833,RANKED_TEAM_5x5,2,5,9,0,0,0,0,0,2,22,8,22619,231,5546,16841,22190,4614,7867,9708,181,5490,0,3721,1769,7301,6590,37,0,0,0,0,0,0,0,0,111,BOTTOM,DUO_SUPPORT,0,0,1,0,0,0,4,0,0,0,40532886,43688673,30601794,50879700,50865687,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,40532886,43688673,30601794,50865687,1,1,200,0,408000000,4.7222222222,14.1666666667,0,1399090664147,45012018686,520.9724384954,1562.9173154861,0.0090642458,1,0,1,0,13,11,12,10,46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,200,37122789686,135,65,0,46,2.2,42382275686,164,36,0,46
6058,8a6c2f9591ced01da109e7ec34184d7b,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1973288705,50879700,1444358329094,RANKED_SOLO_5x5,2,2,2,0,0,0,0,0,0,5,2,8019,252,4272,3494,50503,0,1161,49342,37,9023,0,685,8338,5736,5210,112,0,0,0,0,0,0,0,0,222,BOTTOM,DUO_CARRY,0,1,0,0,0,0,0,0,0,0,47607274,20177995,20994461,50879700,19497176,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,47607274,20177995,20994461,19497176,1,1,201,0,410040000,4.7458333333,14.2375,0,1399090664147,45267664947,523.9313072569,1571.7939217708,0.0090581213,0,0,0,0,13,11,12,10,46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,201,37378435947,135,66,0,46,2,42637921947,168,33,0,46
1460,2194017eb2306d061d2de3f9c549c732,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1973330966,50879700,1444360806077,RANKED_SOLO_5x5,12,5,16,1,0,0,0,0,0,4,3,19480,400,5146,13934,259422,1801,19906,237714,243,41610,473,3637,37499,17273,15950,256,1,0,0,0,0,0,0,1,222,BOTTOM,DUO_CARRY,1,0,0,1,0,1,6,1,2,1,56649771,25264433,50879700,27755884,28986498,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,56649771,25264433,27755884,28986498,1,1,202,0,412080000,4.7694444444,14.3083333333,0,1399090664147,45270141930,523.9599760417,1571.879928125,0.0091026885,0,0,0,0,13,11,12,10,46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,202,37380912930,135,67,0,46,5.6,42640398930,168,34,0,46
8811,cb4afdd9fbc8b7a01c7f425d42d3879d,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1973366539,50879700,1444364232370,RANKED_SOLO_5x5,9,8,12,1,0,0,0,0,0,4,1,20006,807,8163,11036,156582,463,15577,140541,150,24867,381,2963,21523,13614,13065,171,2,0,0,0,0,0,0,0,222,BOTTOM,DUO_CARRY,1,1,0,1,1,1,9,2,3,2,25827708,34933323,37388006,50879700,47144452,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,25827708,34933323,37388006,47144452,1,1,203,0,414120000,4.7930555556,14.3791666667,0,1399090664147,45273568223,523.9996322106,1571.9988966319,0.009147059,0,0,0,0,13,11,12,10,46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,203,37384339223,135,68,0,46,2.625,42643825223,168,35,0,46
9737,ded7d6a8479f9d5d79b56879fc2987bb,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1973417859,50879700,1444367004245,RANKED_TEAM_5x5,2,1,9,0,0,0,0,0,0,12,3,9378,404,3293,5680,19017,3424,6641,8951,149,2912,0,1770,1141,6156,5265,30,0,0,0,0,0,1,0,1,111,BOTTOM,DUO_SUPPORT,1,1,1,1,1,0,7,1,2,0,26243614,30601794,48565039,50879700,25279066,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,26243614,30601794,48565039,25279066,1,1,204,0,416160000,4.8166666667,14.45,0,1399090664147,45276340098,524.0317140972,1572.0951422917,0.0091915557,1,1,1,1,14,12,13,11,50,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,204,37387111098,135,69,0,50,11,42646597098,168,36,0,50
3854,5834908b96c38a126ca10aae63f16e28,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1973452250,50879700,1444369116194,RANKED_TEAM_5x5,2,2,12,0,0,0,0,0,2,18,5,12162,30,6675,5456,25695,5400,9014,11279,216,6105,0,3845,2259,7439,6100,32,0,0,0,0,0,0,0,0,111,BOTTOM,DUO_SUPPORT,1,1,1,1,1,1,9,1,3,1,25279066,30601794,26243614,48565039,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,25279066,30601794,26243614,48565039,1,1,205,0,418200000,4.8402777778,14.5208333333,0,1399090664147,45278452047,524.0561579514,1572.1684738542,0.0092361815,1,1,1,1,15,13,14,12,54,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,205,37389223047,135,70,0,54,7,42648709047,168,37,0,54
10323,ebc65aafeffe2529a4cf9cacdddccf12,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1973472853,50879700,1444371556351,RANKED_TEAM_5x5,0,2,12,0,0,0,0,0,1,13,1,10471,202,2836,7433,14825,2221,6133,6469,111,2136,0,1108,1028,5083,4430,22,0,0,0,0,0,0,0,1,111,BOTTOM,DUO_SUPPORT,1,1,0,1,1,0,6,1,2,0,25279066,31307983,48565039,50879700,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,25279066,31307983,48565039,26243614,1,1,206,0,420240000,4.8638888889,14.5916666667,0,1399090664147,45280892204,524.0844005093,1572.2532015278,0.0092807359,1,1,1,1,16,14,15,13,58,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,206,37391663204,135,71,0,58,6,42651149204,168,38,0,58
6001,8927c71be1ab05cd53d6ffd77e283bb1,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1973654714,50879700,1444415010110,RANKED_SOLO_5x5,16,10,9,3,1,0,0,0,0,6,7,26795,1493,10909,14391,201819,865,20531,180422,218,40876,538,4503,35834,16882,15760,216,2,0,0,0,0,0,0,0,222,BOTTOM,DUO_CARRY,0,0,0,0,0,0,6,0,2,0,46396686,39164436,47109888,50879700,24898949,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,46396686,39164436,47109888,24898949,0,1,207,0,422280000,4.8875,14.6625,0,1399090664147,45324345963,524.5873375347,1573.7620126042,0.0093168471,0,0,0,0,16,14,15,13,58,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,207,37435116963,135,72,0,58,2.5,42694602963,168,39,0,58
10661,f34afecd17ace4f15bd87901d373b8f5,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1973683492,50879700,1444418248376,RANKED_SOLO_5x5,0,0,8,0,0,0,0,0,1,12,2,5489,0,747,4742,30557,2786,8824,18946,205,4201,0,2084,2116,5611,4525,35,1,1,0,0,0,0,1,0,111,BOTTOM,DUO_SUPPORT,1,0,1,1,1,0,9,2,1,0,24545169,20544081,50879700,43119002,26050556,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,24545169,20544081,43119002,26050556,1,1,208,0,424320000,4.9111111111,14.7333333333,0,1399090664147,45327584229,524.6248174653,1573.8744523958,0.0093611872,0,0,0,0,16,14,15,13,58,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,208,37438355229,135,73,0,58,8,42697841229,168,40,0,58
